"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"LA1777 LVS01 semi-polar"	"LA1777 LVS02 semi-polar"	"LA1777 LVS03 semi-polar"	"LA1777 TRI01 semi-polar"	"LA1777 TRI02 semi-polar"	"LA1777 TRI03 semi-polar"	"LA4024 LVS01 semi-polar"	"LA4024 LVS02 semi-polar"	"LA4024 LVS03 semi-polar"	"LA4024 TRI01 semi-polar"	"LA4024 TRI02 semi-polar"	"LA4024 TRI03 semi-polar"
""	""	""	""	""	"735.3081"	""	""	""	"7.44"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1076.0807298112"	"957.0190966642"	"990.7267523724"	"5752.1649292946"	"6799.6524231577"	"7342.3089546776"	"0"	"20.5331319928"	"28.0720232725"	"0"	"21.2668290067"	"94.5931066767"
""	""	""	""	""	"735.354"	""	""	""	"13.51"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3981.0030845881"	"4830.1423781419"	"3364.6649269188"	"2455.120010376"	"2035.9242883301"	"1645.1827651978"	"0"	"0"	"0"	"0"	"4.5820798979"	"38.6832622798"
""	""	""	""	""	"735.4445"	""	""	""	"16.2"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"16.3522952008"	"53.548562541"	"51.9449046874"	"17.7831660525"	"21.6690638912"	"111.1232235424"
""	""	""	""	""	"735.4543"	""	""	""	"9.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"7.6129575193"	"0"	"0"	"89.3872466564"	"99.8828541056"	"110.5186911861"
""	""	""	""	""	"735.5162"	""	""	""	"19.11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"2682.9386643982"	"6007.5637799835"	"0"	"0"	"0"	"11594.6523219808"	"1920.3143739796"	"570.990322175"
""	""	""	""	""	"736.0953"	""	""	""	"2.43"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1217.7307480367"	"789.1437674967"	"892.8380119832"
""	""	""	""	""	"736.136"	""	""	""	"18.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"6.8662333202"	"616.8102294922"	"0"	"0"	"0"	"25.8829868619"	"25.5632822218"	"29.2788847955"
""	""	""	""	""	"736.3388"	""	""	""	"12.03"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"61.6729902291"	"43.4703308642"	"84.9198601317"	"761.3367811584"	"805.9905783463"	"1010.5884533692"	"0"	"0"	"0"	"3.934025627"	"0"	"0"
""	""	""	""	""	"736.4384"	""	""	""	"13.84"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"14.0258780336"	"4.5740954512"	"0"	"0"	"0"
""	""	""	""	""	"736.44"	""	""	""	"12.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"88.6969055641"	"53.4243826628"	"26.552615509"	"17.2159674335"	"35.3949118861"	"47.7563443391"
""	""	""	""	""	"736.4479"	""	""	""	"18.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"26.0498747206"	"0"	"10.118219806"	"41.9964037228"	"45.0222259891"	"0"	"5.9307687759"	"31.8307710505"	"11.1247269464"	"0"	"0"	"0"
""	""	""	""	""	"736.4978"	""	""	""	"19.38"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"905.0811125296"	"1128.7038748169"	"650.119948082"	"726.3497497964"	"1690.9722429848"	"3228.7334570313"	"462.6852764094"	"412.8948924446"	"304.1308086777"	"3670.680262119"	"1078.7381598314"	"1453.5094475714"
""	""	""	""	""	"737.3038"	""	""	""	"8.56"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"88.7799266434"	"131.0013249516"	"106.2096110272"	"6930.7384521484"	"7799.66181427"	"7550.0495751953"	"0"	"0"	"0"	"6.3641704392"	"0"	"0"
""	""	""	""	""	"737.3045"	""	""	""	"7.83"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"701.5003557551"	"776.772189064"	"816.4465441275"	"2841.2456429482"	"3177.1899093628"	"3415.1484650898"	"0"	"0"	"0"	"23.7835554608"	"10.7195108855"	"0"
""	""	""	""	""	"737.3242"	""	""	""	"12.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"367.0202510262"	"246.5660637999"	"365.4166414452"	"4626.490479126"	"4574.3611193848"	"4048.9035956955"	"0"	"0"	"0"	"51.3170698071"	"7.0504087683"	"20.8911531591"
""	""	""	""	""	"737.3243"	""	""	""	"12.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"480.2003299904"	"451.7976014471"	"471.9958890533"	"2478.7032588196"	"2408.5418014526"	"3510.0633833313"	"0"	"0"	"0"	"8.5899010948"	"11.2627271072"	"10.5879634581"
"unknown"	""	""	""	"S4:21"	"737.3619"	""	""	""	"14.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"171691.9"	"176832.5"	"161665.6"	"497226.1"	"487093.7"	"438995.4"	"407.8"	"189.5"	"105.9"	"40898.3"	"11853.6"	"7500.6"
""	""	""	""	""	"737.3984"	""	""	""	"15.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3254.2255648422"	"4629.699908638"	"3999.4233959484"	"5178.3857862854"	"4750.9841797638"	"3961.389363327"	"30.8292973018"	"52.095040493"	"8.6234478843"	"583.226502552"	"1268.9385544048"	"1094.4351498127"
""	""	""	""	""	"737.4121"	""	""	""	"13.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"12.0558272648"	"6.62356345"	"0"	"0"	"0"	"12.8442524497"
""	""	""	""	""	"737.4392"	""	""	""	"19.11"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"322.691578331"	"423.5181353378"	"245.1796413279"	"60.4195481825"	"39.5914591932"	"11.8262207413"	"158.467284317"	"167.1291339588"	"108.2138345814"	"29.7358840644"	"38.5238522383"	"48.7608884652"
""	""	""	""	""	"738.5074"	""	""	""	"17.76"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"7.1590327227"	"0"	"0"	"0"	"70.8336142397"	"4128.3276883268"	"0"	"0"	"0"	"8865.5379775365"	"210.0026633135"	"51.768781085"
""	""	""	""	""	"738.5081"	""	""	""	"18.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"556.9632321954"	"632.5337702036"	"377.0815423083"	"860.7329110599"	"2605.2750086713"	"1437.0027780151"	"302.6390982199"	"140.0368032026"	"93.2186299276"	"1834.2409568278"	"1387.228921814"	"844.7400172834"
""	""	""	""	""	"738.5082"	""	""	""	"19.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205.1805762053"	"82.504349308"	"59.9451181189"	"504.449378678"	"560.379270552"
""	""	""	""	""	"739.1728"	""	""	""	"5.06"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"15.7109276128"	"57.8262328172"	"13.7586851966"	"2630.5851683935"	"2546.6034229533"	"3286.9313277181"
""	""	""	""	""	"739.2427"	""	""	""	"5.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"36.6525228214"	"21.3464044023"	"52.1535828"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"739.3174"	""	""	""	"7.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"247.6348425889"	"293.7466219187"	"371.3929942894"	"3368.5499239254"	"3223.1501088476"	"4026.7434011841"	"0"	"0"	"0"	"0"	"6.3249872077"	"0"
""	""	""	""	""	"739.3398"	""	""	""	"12.05"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"217.5936135149"	"287.5145639229"	"430.338964653"	"3150.907219162"	"3608.6817285919"	"3280.2308354187"	"0"	"0"	"0"	"23.0798916944"	"12.1329071414"	"15.8647514017"
""	""	""	""	""	"739.351"	""	""	""	"12.89"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2318.086534729"	"2353.1316192627"	"2138.0731459427"	"1228.6881997681"	"1040.7320623779"	"1224.0979823089"	"0"	"0"	"0"	"84.4057195123"	"37.4524680551"	"32.6538540443"
""	""	""	""	""	"739.4553"	""	""	""	"19.46"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"168.4662832928"	"276.9018429565"	"99.6480297875"	"20.6369938278"	"14.019116993"	"29.0227942204"	"134.9433029556"	"131.6781856799"	"67.6565077639"	"113.0123826901"	"219.7214846126"	"329.2331101084"
""	""	""	""	""	"739.5093"	""	""	""	"15.75"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"37.7288011217"	"48.6653875717"	"10.4999941373"
""	""	""	""	""	"740.3333"	""	""	""	"13.15"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"526.4223334026"	"931.533118903"	"267.501608429"	"981.2315181732"	"438.5476522827"	"1122.5750378418"	"0"	"0"	"0"	"25.7043353804"	"9.0940166982"	"0"
""	""	""	""	""	"740.3352"	""	""	""	"13.87"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"6720.501476593"	"7109.1047190857"	"8565.1449083114"	"33750.3045349121"	"36926.2614910888"	"39131.9096575928"	"0"	"0"	"0"	"1938.6148268636"	"612.3963021596"	"431.4992174594"
""	""	""	""	""	"740.4216"	""	""	""	"12.58"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"87.2909158564"	"131.1453406"	"120.0870365806"
""	""	""	""	""	"740.5165"	""	""	""	"15.38"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"20.1409353018"	"0"	"0"	"0"	"0"	"0"	"8.7456643873"	"45.6111353362"	"0"	"66.1597303303"	"29.4866593011"	"6.416609745"
""	""	""	""	""	"740.5267"	""	""	""	"14.57"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"17.0230171649"	"11.7894020764"
""	""	""	""	""	"740.5644"	""	""	""	"18.13"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"27.972641263"	"41.3228928471"	"0"	"0"	"0"	"91.6856516492"	"0"	"0"
""	""	""	""	""	"741.1884"	""	""	""	"5.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"249.7"	"389.6"	"338.7"	"75.5"	"93.4"	"55.3"	"10937"	"12883.5"	"7203.6"	"52460.7"	"39399.3"	"54953.5"
""	""	""	""	""	"741.2404"	""	""	""	"10.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2541.8241017366"	"4449.8729133113"	"3442.6752129658"
""	""	""	""	""	"741.2418"	""	""	""	"7.94"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1972.5309961732"	"3896.2579663786"	"2978.0417537181"
""	""	""	""	""	"741.3483"	""	""	""	"15.63"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5943"	"7047.1"	"4430.8"	"27096"	"24087.1"	"23043.6"	"48.4"	"50.8"	"0"	"3161.3"	"933.3"	"530.2"
""	""	""	""	""	"741.3818"	""	""	""	"15.33"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"18.5161546206"	"6.0653185691"	"216.6215132221"	"224.0415119966"
""	""	""	""	""	"741.4099"	""	""	""	"11.77"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"9.1740162468"	"7.8162981892"	"0"	"0"	"0"	"0"	"196.4773362339"	"169.4507735064"	"172.4364115361"
""	""	""	""	""	"741.4685"	""	""	""	"20.28"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"28049.8748986817"	"34207.4420458984"	"19811.8143774414"	"439.477648735"	"482.9993922758"	"574.4908475494"	"20574.6650219727"	"23983.1811010742"	"18868.9974841309"	"265.5634154606"	"238.0094532235"	"403.2125272286"
""	""	""	""	""	"741.4688"	""	""	""	"13.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2787.0032040024"	"408.8883806705"	"234.9146534514"	"0"	"0"	"0"	"149.0839299119"	"120.7707422185"	"39.4199711943"	"0"	"0"	"0"
""	""	""	""	""	"742.1424"	""	""	""	"8.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"540.2622286606"	"387.2874659363"	"495.6147675212"
""	""	""	""	""	"742.4297"	""	""	""	"14.91"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"393.9699579573"	"377.4649551868"	"264.3071946859"	"359.0972399902"	"332.8492427063"	"378.4117477417"	"2061.6263251495"	"2537.8914799881"	"1189.9980858612"	"1397.0519891008"	"1060.2362437948"	"1592.2503854593"
""	""	""	""	""	"743.1339"	""	""	""	"1.18"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"55.514131492"	"14.1651382621"	"49.3069455401"
""	""	""	""	""	"743.1492"	""	""	""	"5.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"34.2969976664"	"0"	"0"	"1345.1888413795"	"1705.8769104338"	"3441.1565987142"
""	""	""	""	""	"743.2558"	""	""	""	"9.48"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1123.6963032786"	"1193.1855506961"	"1217.1062456067"
""	""	""	""	""	"743.3134"	""	""	""	"9.37"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"72.4188213921"	"0"	"69.829276762"	"621.8547561646"	"732.7773974609"	"693.3725756836"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"743.3875"	""	""	""	"14.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"6333.0612597656"	"5246.6908935547"	"6209.5881640625"	"16.4267164707"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"743.4764"	""	""	""	"13.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"44.2550777483"	"94.6065498459"	"988.2246827698"	"1224.2544470215"	"1096.9902039337"	"104.4197567582"	"55.2896904325"	"55.5455783141"	"0"	"29.1112126867"	"0"
""	""	""	""	""	"743.4852"	""	""	""	"16.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"6763.2349840021"	"1969.935409143"	"1475.5675233793"	"55.6266371155"	"163.3234523106"	"277.2564639091"	"810.0624797535"	"600.1520548224"	"940.8530550909"	"922.7175887362"	"663.5488853049"	"327.0067832979"
""	""	""	""	""	"743.4858"	""	""	""	"20.47"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"19365.0843903828"	"22882.6040498352"	"12543.4794919586"	"4721.5770405483"	"4649.7930303908"	"6199.1238267613"	"11736.7132878876"	"15041.9043803406"	"8833.5524292755"	"2454.2174083455"	"3354.2262605794"	"5414.2598976644"
""	""	""	""	""	"743.4875"	""	""	""	"14.97"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"317.976799202"	"0"	"0"	"19.553426156"
""	""	""	""	""	"744.1452"	""	""	""	"4.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"13.1467210674"	"36.4359621286"	"73.5357297452"
""	""	""	""	""	"744.38"	""	""	""	"9.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"56.3264968348"	"0"	"31.2496793199"	"131.1794894409"	"85.756293869"	"140.8086663055"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"744.4915"	""	""	""	"20.53"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"10980.1471385765"	"14152.9841695214"	"6565.5857028723"	"2700.6727215576"	"2632.8427215576"	"3101.9540116882"	"7264.5151797485"	"7201.2573408699"	"4089.9852273178"	"1204.1277340063"	"1615.1741649429"	"2675.7063650513"
""	""	""	""	""	"745.1384"	""	""	""	"3.21"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"307.4348788071"	"216.2451453495"	"349.8600500488"	"51.2199213028"	"53.5503741074"	"71.5804879761"	"331.9616518784"	"348.9924305725"	"55.4365955448"	"2022.9251675415"	"1483.3076257324"	"1914.5337521362"
""	""	""	""	""	"745.2349"	""	""	""	"7.52"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"839.4930887985"	"847.9442539215"	"790.3422920227"	"0"	"0"	"36.1335932875"	"0"	"0"	"8.9342665283"
""	""	""	""	""	"745.2717"	""	""	""	"7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"886.924313966"	"1042.958879447"	"715.5488878799"	"80.5533304596"	"37.9248122025"	"73.2695733643"	"1407.9663715232"	"1013.9938979173"	"787.8856760979"	"0"	"0"	"0"
""	""	""	""	""	"745.3307"	""	""	""	"8.64"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"57.186604325"	"87.6154935606"	"51.8263602734"
""	""	""	""	""	"745.4663"	""	""	""	"19.19"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"587.0710692151"	"1212.5517231751"
""	""	""	""	""	"745.5003"	""	""	""	"16.3"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"2765.8019371426"	"696.9668919563"	"678.8126091623"	"0"	"2689.3898916912"	"4144.2361036682"	"227.4151270628"	"345.0920166445"	"316.8252538991"	"4736.140118103"	"1010.3735851073"	"482.4642685731"
""	""	""	""	""	"745.5019"	""	""	""	"21.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"5284.2241613674"	"5843.3264407349"	"2861.655330981"	"16918.873731823"	"19640.7969291402"	"20640.6243822098"	"3806.3064768696"	"6724.0518549252"	"3707.4811919975"	"4909.2827886518"	"4457.1089033969"	"7147.1131475639"
""	""	""	""	""	"745.5022"	""	""	""	"15.49"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"492.2572199065"	"591.3761885595"	"313.5617812127"	"359.9190545019"	"160.9107592662"	"93.954018174"
""	""	""	""	""	"745.5027"	""	""	""	"18.6"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"1275.0687189382"	"372.9962808967"	"249.9372322559"	"82.1553057349"	"452.4137805772"	"889.6795690918"	"343.0818861675"	"374.3166643143"	"375.9836740708"	"2222.8862419001"	"615.7549273857"	"49.2306466405"
""	""	""	""	""	"746.1795"	""	""	""	"12.27"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"170.4037106895"	"171.571505394"	"184.8419908714"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"746.3716"	""	""	""	"8.7"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"38.3911345768"	"35.0305215645"	"16.2565951777"	"0"	"0"	"0"
""	""	""	""	""	"746.4623"	""	""	""	"16.81"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"9382.2448204613"	"5008.0334341359"	"4653.9440078831"	"1429.6183110046"	"1592.5280675316"	"1548.5468375397"	"8366.7734533596"	"8114.7987800407"	"7224.2244567967"	"5401.3563363584"	"3193.8714511363"	"4265.3500188033"
""	""	""	""	""	"746.5074"	""	""	""	"17.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"120.7626721573"	"0"	"0"	"0"	"0"	"0"	"68.5669685483"	"20.2745068359"	"0"	"0"	"0"	"40.0691312122"
""	""	""	""	""	"746.5391"	""	""	""	"17.01"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"8.5251248801"	"48.6671797578"	"0"
""	""	""	""	""	"747.2548"	""	""	""	"8.08"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"37.1410391808"	"438.7730890179"	"353.5665907431"	"458.3696974182"	"0"	"0"	"0"	"31.9714151796"	"40.215280714"	"0"
""	""	""	""	""	"747.3839"	""	""	""	"9.26"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"34.325693512"	"0"	"0"	"20.1294419503"	"0"	"0"	"0"	"11.2441294551"
""	""	""	""	""	"747.4156"	""	""	""	"8.65"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1076.041999675"	"1272.8411836553"	"1082.1914970319"
""	""	""	""	""	"747.4208"	""	""	""	"16.95"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"13.2621273088"	"0"	"0"	"143.7414557266"	"57.4228238201"	"31.4447836494"	"0"	"0"	"0"	"0"	"0"	"10.8796852855"
""	""	""	""	""	"747.4618"	""	""	""	"16.79"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3279.8848429656"	"2312.0329412496"	"2298.9338686955"	"423.8542532349"	"358.6176071167"	"533.0805438232"	"4945.0016961527"	"3792.0570178878"	"5076.5012579346"	"2076.0604250336"	"1680.8605571914"	"1801.7709432689"
""	""	""	""	""	"747.5171"	""	""	""	"18.79"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"3200.5946850395"	"1093.1191657782"	"1087.1613418388"	"182.9304148698"	"6105.8502746582"	"12300.5717475891"	"905.006411953"	"736.3256819153"	"812.2265335751"	"22233.4302429072"	"6161.4960487143"	"1538.1539982096"
""	""	""	""	""	"747.5171"	""	""	""	"16.97"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"232.4562466812"	"85.4869263059"	"48.581257031"	"68.9100530243"	"977.6879391106"	"422.9960877935"	"27.9683114958"
""	""	""	""	""	"747.5187"	""	""	""	"17.78"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"291.0593552256"	"31.0133614004"	"83.1123445129"	"0"	"741.4611847305"	"547.2839802551"	"0"	"49.232916379"	"39.2481876016"	"1249.2222086334"	"398.5185454782"	"286.854793249"
""	""	""	""	""	"748.3385"	""	""	""	"12.25"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"33.2309978676"	"39.2822767019"	"47.4649854219"	"238.0762911987"	"264.7946621323"	"255.6538649368"	"0"	"0"	"0"	"0"	"0"	"0"
""	""	""	""	""	"748.339"	""	""	""	"7.66"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"101.2130253474"	"114.2389733156"	"115.1238785998"
""	""	""	""	""	"748.3413"	""	""	""	"13.45"	"PO:http://purl.obolibrary.org/obo/PO_0025034"	"leaf"	""	""	""	""	""	""	""	""	""	"41.6891826248"	"15.93595438"	"72.5531569314"	"822.3577355957"	"1004.9098905563"	"696.9571637344"	"0"	"0"	"0"	"0"	"0"	"0"
